Time,Pokhara Airport,Lumle,Begnas
03/17/2017 03:00:00,11,5.5,10.6
03/18/2017 03:00:00,10.7,7.5,9.5
03/19/2017 03:00:00,12.5,7.5,11
03/20/2017 03:00:00,10.6,6.5,11.9
03/21/2017 03:00:00,10,8,10.5
03/22/2017 03:00:00,14.9,10.5,14.5
03/23/2017 03:00:00,16,9,11
03/24/2017 03:00:00,16.5,11.8,15
03/25/2017 03:00:00,14.5,10.8,13.5
03/26/2017 03:00:00,16.3,13.5,17.5
03/27/2017 03:00:00,19.8,14.4,20.1
03/28/2017 03:00:00,19.7,14.5,19
03/29/2017 03:00:00,19.4,15,19.5
03/30/2017 03:00:00,18.8,15,20.5
03/31/2017 03:00:00,19.3,15.1,19.5
04/01/2017 3:00,17,15,14
04/02/2017 3:00,15,12,16.5
04/03/2017 3:00,15.1,13.5,17
04/04/2017 3:00,14.8,12,16.5
04/05/2017 3:00,15.8,12.5,17
04/06/2017 3:00,14.7,12.4,16
04/07/2017 3:00,15.3,11,15
04/08/2017 3:00,14.3,9.5,13.5
04/09/2017 3:00,16,11.6,14.6
04/10/2017 3:00,15.5,12,13
04/11/2017 3:00,15.4,11.5,13
04/12/2017 3:00,15.9,12,13.6
04/13/2017 03:00:00,16.2,13,14.5
04/14/2017 03:00:00,17.5,14.2,16
04/15/2017 03:00:00,15.8,11,15.6
04/16/2017 03:00:00,18.4,13.3,18
04/17/2017 03:00:00,18,15.4,17
04/18/2017 03:00:00,20.5,16.5,20
04/19/2017 03:00:00,20.8,14.5,18.5
04/20/2017 03:00:00,17.8,13.3,19
04/21/2017 03:00:00,19.5,14,19.6
04/22/2017 03:00:00,18.6,15.2,19.5
04/23/2017 03:00:00,17.6,13.8,18.7
04/24/2017 03:00:00,16.6,12.5,17
04/25/2017 03:00:00,19.9,14.5,19.1
04/26/2017 03:00:00,17.7,13.5,15.6
04/27/2017 03:00:00,14.9,14,19
04/28/2017 03:00:00,16.3,12.5,14.5
04/29/2017 03:00:00,16.7,12,15.5
04/30/2017 03:00:00,14.6,10.7,15.3
05/01/2017 3:00,14.6,9.4,15
05/02/2017 3:00,14.8,11.5,14.5
05/03/2017 3:00,17.4,13.5,17
05/04/2017 3:00,15,12.4,16
05/05/2017 3:00,15,12,16
05/06/2017 3:00,19,15,16
05/07/2017 3:00,18.8,15.4,19
05/08/2017 3:00,20.6,16.5,20.5
05/09/2017 3:00,20.5,12,18.5
05/10/2017 3:00,19.5,14,18.5
05/11/2017 3:00,18.8,13.5,18.5
05/12/2017 3:00,19.5,15,19
05/13/2017 03:00:00,21.1,16,20.5
05/14/2017 03:00:00,19,15,20.5
05/15/2017 03:00:00,21,16,20
05/16/2017 03:00:00,20,15.4,20.4
05/17/2017 03:00:00,21,16.2,21.5
05/18/2017 03:00:00,15.9,14,19.8
05/19/2017 03:00:00,15.8,13,17.2
05/20/2017 03:00:00,16.7,13,18.5
05/21/2017 03:00:00,17.3,11.3,20.5
05/22/2017 03:00:00,19.6,15.2,18.6
05/23/2017 03:00:00,18.2,14.5,18.5
05/24/2017 03:00:00,19.5,15.5,19.8
05/25/2017 03:00:00,20.5,15.3,19.5
05/26/2017 03:00:00,19.2,15,19.5
05/27/2017 03:00:00,19.5,14.5,19.5
05/28/2017 03:00:00,19.5,13.5,18
05/29/2017 03:00:00,19,14.5,18.5
05/30/2017 03:00:00,19.2,14.5,20
05/31/2017 03:00:00,20,15,21.5
06/01/2017 3:00,21,17,22
06/02/2017 3:00,18.5,16,19.5
06/03/2017 3:00,19,15,19.7
06/04/2017 3:00,23.8,19,24.5
06/05/2017 3:00,21.9,16.5,21.5
06/06/2017 3:00,20.5,17.3,20.1
06/07/2017 3:00,22.3,17,22.1
06/08/2017 3:00,22.4,15.7,23.5
06/09/2017 3:00,22.3,16.8,22.5
06/10/2017 3:00,21,16,21.6
06/11/2017 3:00,20.6,16.5,21.6
06/12/2017 3:00,21.8,16,21.5
06/13/2017 03:00:00,19.4,16,19.5
06/14/2017 03:00:00,21.1,16,21.4
06/15/2017 03:00:00,20.6,15.5,21.2
06/16/2017 03:00:00,19.5,15,20.3
06/17/2017 03:00:00,22,16,23.2
06/18/2017 03:00:00,21.4,16.5,21.6
06/19/2017 03:00:00,22,17.3,23.5
06/20/2017 03:00:00,21.6,17.6,23
06/21/2017 03:00:00,21.3,16.6,21.5
06/22/2017 03:00:00,21.8,17.5,22.5
06/23/2017 03:00:00,21.9,16.5,22.5
06/24/2017 03:00:00,23.1,16.8,23.5
06/25/2017 03:00:00,23,18,22
06/26/2017 03:00:00,23.5,18.5,23.5
06/27/2017 03:00:00,22,17.5,23
06/28/2017 03:00:00,22.4,17.4,22.5
06/29/2017 03:00:00,21.5,16.8,22.4
06/30/2017 03:00:00,22.1,17.5,22.4
07/01/2017 3:00,22.3,17.8,23
07/02/2017 3:00,22,18.2,22.5
07/03/2017 3:00,23.3,18.2,23.4
07/04/2017 3:00,23.2,18,24.5
07/05/2017 3:00,22.2,18,23
07/06/2017 3:00,23.4,18.2,23.5
07/07/2017 3:00,23.3,18.5,23.6
07/08/2017 3:00,24.1,19,24
07/09/2017 3:00,22.5,18.5,25.5
07/10/2017 3:00,22.2,18,23.5
07/11/2017 3:00,22.3,17.5,22.8
07/12/2017 3:00,20.6,15.5,21
07/13/2017 03:00:00,22.1,17,23
07/14/2017 03:00:00,23.3,16,23.5
07/15/2017 03:00:00,22.4,16.5,22.3
07/16/2017 03:00:00,23.5,18.5,23
07/17/2017 03:00:00,20.5,16.8,21.8
07/18/2017 03:00:00,21.2,16.5,21
07/19/2017 03:00:00,23.2,17,24
07/20/2017 03:00:00,22.7,16.5,23.5
07/21/2017 03:00:00,23.1,17.5,23.5
07/22/2017 03:00:00,23,18,23.4
07/23/2017 03:00:00,22.2,17.5,23
07/24/2017 03:00:00,21.3,16.8,21.6
07/25/2017 03:00:00,23,18,23.5
07/26/2017 03:00:00,21.8,18,22.8
07/27/2017 03:00:00,22,16,22.4
07/28/2017 03:00:00,23.1,17,23
07/29/2017 03:00:00,23,18,23
07/30/2017 03:00:00,22,17.5,22.5
07/31/2017 03:00:00,22,17.3,22.5
08/01/2017 3:00,23,18,22.5
08/02/2017 3:00,23,18.6,23.6
08/03/2017 3:00,21.9,18.4,23.2
08/04/2017 3:00,24,18.5,23.5
08/05/2017 3:00,23.5,18.7,23.5
08/06/2017 3:00,23.5,18.5,23
08/07/2017 3:00,22.5,18.6,23.8
08/08/2017 3:00,24.2,18.5,24
08/09/2017 3:00,23.2,18,23.5
08/10/2017 3:00,22,17.5,22
08/11/2017 3:00,22.8,18,23
08/12/2017 3:00,23.5,17.6,23.8
08/13/2017 03:00:00,22.2,17.5,23
08/14/2017 03:00:00,22.5,17.5,23
08/15/2017 03:00:00,22.7,17.2,23
08/16/2017 03:00:00,22.6,18,22.5
08/17/2017 03:00:00,22.5,18.3,23.5
08/18/2017 03:00:00,23,18.5,23.8
08/19/2017 03:00:00,22,17,22.4
08/20/2017 03:00:00,23.4,17.8,24
08/21/2017 03:00:00,21.5,17,24
08/22/2017 03:00:00,22.5,17.5,23
08/23/2017 03:00:00,21.8,18,22
08/24/2017 03:00:00,22.8,17.4,22
08/25/2017 03:00:00,22.2,18.5,22.5
08/26/2017 03:00:00,23.2,18,23
08/27/2017 03:00:00,22.5,17.8,23
08/28/2017 03:00:00,21.4,16.8,22
08/29/2017 03:00:00,23.5,18.1,21.5
08/30/2017 03:00:00,22,18,23
08/31/2017 03:00:00,23,18.3,22
09/01/2017 3:00,21.5,17,22.6
09/02/2017 3:00,21.5,17.2,22
09/03/2017 3:00,21.5,17.2,22.3
09/04/2017 3:00,21,16.5,22
09/05/2017 3:00,22.2,17,22
09/06/2017 3:00,23,17.6,22.3
09/07/2017 3:00,21.5,17,22.6
09/08/2017 3:00,21.3,16.8,23
09/09/2017 3:00,21,17,22.5
09/10/2017 3:00,22.5,17.3,22.7
09/11/2017 3:00,21.2,17.5,21.2
09/12/2017 3:00,21.5,17,27
09/13/2017 03:00:00,20.9,16.5,22
09/14/2017 03:00:00,21.5,16.8,22.5
09/15/2017 03:00:00,20.4,16,23
09/16/2017 03:00:00,21.5,16.5,22.4
09/17/2017 03:00:00,22.5,17.3,22.5
09/18/2017 03:00:00,21,17.5,22
09/19/2017 03:00:00,22.9,17,23
09/20/2017 03:00:00,23.2,17.6,23.4
09/21/2017 03:00:00,22,17,22.2
09/22/2017 03:00:00,21.7,16.8,22.4
09/23/2017 03:00:00,21.5,16.7,22.3
09/24/2017 03:00:00,23,17.5,22.5
09/25/2017 03:00:00,23.2,18,23.2
09/26/2017 03:00:00,22.8,17.3,22.7
09/27/2017 03:00:00,23.3,17.5,23.3
09/28/2017 03:00:00,22.5,16.5,23
09/29/2017 03:00:00,22.6,17,23
09/30/2017 03:00:00,20.2,16.7,21
10/01/2017 3:00,22.2,17,22.5
10/02/2017 3:00,21.5,16.4,21.6
10/03/2017 3:00,20,15.5,22.5
10/04/2017 3:00,21.3,16,21.5
10/05/2017 3:00,21.5,16.2,22
10/06/2017 3:00,21.5,16.5,21.8
10/07/2017 3:00,20.8,14.5,21
10/08/2017 3:00,21,15.5,21
10/09/2017 3:00,21.5,15.4,22
10/10/2017 3:00,20,14.8,19.5
10/11/2017 3:00,18.9,15,18.2
10/12/2017 3:00,20.1,15.5,18.4
10/13/2017 03:00:00,20.3,16.2,20.5
10/14/2017 03:00:00,20,16,21
10/15/2017 03:00:00,20.6,15,20
10/16/2017 03:00:00,19,14.5,20
10/17/2017 03:00:00,17.5,13,17
10/18/2017 03:00:00,18.5,14.5,18.2
10/19/2017 03:00:00,16.3,13.5,15
10/20/2017 03:00:00,17.5,14,17
10/21/2017 03:00:00,19,13.5,19.5
10/22/2017 03:00:00,19.5,13.5,18.6
10/23/2017 03:00:00,19.5,14,20
10/24/2017 03:00:00,17,11.7,18.5
10/25/2017 03:00:00,16.4,10.5,16.5
10/26/2017 03:00:00,15.5,10.8,13.5
10/27/2017 03:00:00,15,10.5,15.7
10/28/2017 03:00:00,17.3,11.6,16.6
10/29/2017 03:00:00,14.7,10,17
10/30/2017 03:00:00,13,9,15
10/31/2017 03:00:00,15.8,11,14.4
11/01/2017 3:00,13.5,9.5,15.2
11/02/2017 3:00,14,10,14
11/03/2017 3:00,14,10.5,14
11/04/2017 3:00,14.4,10.5,13.5
11/05/2017 3:00,13,10,13.5
11/06/2017 3:00,14.1,10.5,12.5
11/07/2017 3:00,14.7,11.2,13.5
11/08/2017 3:00,13.8,10.8,13.8
11/09/2017 3:00,13,10,12
11/10/2017 3:00,12.5,9.5,12.4
11/11/2017 3:00,13,9.3,12
11/12/2017 3:00,13,9.8,12.5
11/13/2017 03:00:00,13.7,10.5,13.5
11/14/2017 03:00:00,13.4,10.3,13
11/15/2017 03:00:00,12.3,8.5,13
11/16/2017 03:00:00,12,8.5,12.5
11/17/2017 03:00:00,13.5,10.5,11.5
11/18/2017 03:00:00,13.5,10,13
11/19/2017 03:00:00,13.9,10,13
11/20/2017 03:00:00,12.9,9,12
11/21/2017 03:00:00,11.7,8.5,11
11/22/2017 03:00:00,12.3,8.3,13
11/23/2017 03:00:00,10.6,7.5,10.2
11/24/2017 03:00:00,10.7,7.5,10
11/25/2017 03:00:00,11,8,10.5
11/26/2017 03:00:00,10.4,7.6,12
11/27/2017 03:00:00,10.7,7.5,10
11/28/2017 03:00:00,11,8,9
11/29/2017 03:00:00,10,7,9.5
11/30/2017 03:00:00,9,6.5,8
12/01/2017 3:00,9.5,7.1,8
12/02/2017 3:00,9.1,7,8
12/03/2017 3:00,9.2,6.5,9.2
12/04/2017 3:00,10.6,7.5,8.5
12/05/2017 3:00,10.2,7.5,10
12/06/2017 3:00,13,7.5,10
12/07/2017 3:00,12.3,8,11
12/08/2017 3:00,12.5,9.5,11.5
12/09/2017 3:00,12.4,9,12
12/10/2017 3:00,10,8,9
12/11/2017 3:00,10.5,9,9.8
12/12/2017 3:00,10.2,8.4,10.5
12/13/2017 03:00:00,10,7.4,10
12/14/2017 03:00:00,9.1,6.5,9
12/15/2017 03:00:00,7.8,7.5,8
12/16/2017 03:00:00,7.7,7.5,7.5
12/17/2017 03:00:00,7.4,6.2,8
12/18/2017 03:00:00,9,6,8
12/19/2017 03:00:00,9.5,6.2,8.5
12/20/2017 03:00:00,9.2,6.8,8
12/21/2017 03:00:00,8.5,7,8
12/22/2017 03:00:00,9,6.8,9.5
12/23/2017 03:00:00,8.3,5.5,8.5
12/24/2017 03:00:00,12,6.3,12
12/25/2017 03:00:00,8.3,5.8,8
12/26/2017 03:00:00,8,5,7.5
12/27/2017 03:00:00,7.5,6.4,6.5
12/28/2017 03:00:00,7,7,6
12/29/2017 03:00:00,6.5,7.8,5.8
12/30/2017 03:00:00,6.8,6,5.5
12/31/2017 03:00:00,7,5.3,5.6
01/01/2018 3:00,7.6,6.4,6.7
01/02/2018 3:00,7.6,5,5.6
01/03/2018 3:00,5,3.2,4.5
01/04/2018 3:00,5.8,4,4.6
01/05/2018 3:00,4.9,3.8,3.5
01/06/2018 3:00,4.5,2.5,3.6
01/07/2018 3:00,4.5,2.5,3.6
01/08/2018 3:00,4,3,3
01/09/2018 3:00,3.5,2.5,2.9
01/10/2018 3:00,4.7,3.5,3.5
01/11/2018 3:00,5.3,4,4.1
01/12/2018 3:00,5.5,4.3,4.5
01/13/2018 03:00:00,8,5,6.2
01/14/2018 03:00:00,7.6,5,5.7
01/15/2018 03:00:00,6.8,4.5,6
01/16/2018 03:00:00,7,5.2,6
01/17/2018 03:00:00,6.9,5,6.5
01/18/2018 03:00:00,8,5,6
01/19/2018 03:00:00,7.5,5.6,6.4
01/20/2018 03:00:00,7.2,6,6.5
01/21/2018 03:00:00,10.5,6.8,7.5
01/22/2018 03:00:00,8.4,5.5,6.6
01/23/2018 03:00:00,9,6.5,7
01/24/2018 03:00:00,11.4,5.5,8
01/25/2018 03:00:00,5,3.5,6.5
01/26/2018 03:00:00,6.5,3.5,6
01/27/2018 03:00:00,7.8,4.5,8
01/28/2018 03:00:00,6.9,3.2,7
01/29/2018 03:00:00,9.2,3,9.5
01/30/2018 03:00:00,6.5,3.5,7
01/31/2018 03:00:00,6.7,5,6.8
02/01/2018 3:00,11.5,6.5,11.2
02/02/2018 3:00,8.3,5.3,7.5
02/03/2018 3:00,9,6.5,9.4
02/04/2018 3:00,9.2,5.8,8.4
02/05/2018 3:00,9.5,7,8.5
02/06/2018 3:00,12.3,6.8,11.5
02/07/2018 3:00,10,8.5,9.5
02/08/2018 3:00,8,8.8,8.5
02/09/2018 3:00,11.5,6.5,11
02/10/2018 3:00,8.3,6.5,6.4
02/11/2018 3:00,8.8,8,7.2
02/12/2018 3:00,11.4,8,10.7
02/13/2018 03:00:00,10,5,10.5
02/14/2018 03:00:00,10.2,6,9.4
02/15/2018 03:00:00,8.4,5.5,8
02/16/2018 03:00:00,12.4,6.5,11.6
02/17/2018 03:00:00,14.8,8.5,13
02/18/2018 03:00:00,11.5,6.8,11
02/19/2018 03:00:00,12.2,7,11.5
02/20/2018 03:00:00,11.4,8.2,11
02/21/2018 03:00:00,12.1,8.3,11.5
02/22/2018 03:00:00,13.4,7,12.5
02/23/2018 03:00:00,10.4,7,11.5
02/24/2018 03:00:00,12,8.5,11.2
02/25/2018 03:00:00,12.8,9,12
02/26/2018 03:00:00,10.8,7.3,10
02/27/2018 03:00:00,12.9,9.5,12
02/28/2018 03:00:00,16.5,11.5,11.6
03/01/2018 3:00,17.2,11.8,13.5
03/02/2018 3:00,15.5,10.5,15
03/03/2018 3:00,12.2,9.1,14.6
03/04/2018 3:00,14,10,14
03/05/2018 3:00,15.2,11.3,14.5
03/06/2018 3:00,12.3,7.8,11.8
03/07/2018 3:00,11.3,8.5,11
03/08/2018 3:00,13.8,9.5,12.5
03/09/2018 3:00,12.2,8.3,11
03/10/2018 3:00,11.7,8,11
03/11/2018 3:00,13.3,9.5,11.9
03/12/2018 3:00,13,8.5,14.8
03/13/2018 03:00:00,13.5,9.5,14.5
03/14/2018 03:00:00,16.7,11.5,16.4
03/15/2018 03:00:00,17.7,13,16.6
03/16/2018 03:00:00,11,6.5,11.5
03/17/2018 03:00:00,13.6,9.5,12
03/18/2018 03:00:00,12.5,8.5,10.7
03/19/2018 03:00:00,13.2,10.5,12
03/20/2018 03:00:00,14.5,11.2,12.9
03/21/2018 03:00:00,16.2,10.5,14
03/22/2018 03:00:00,17.2,10.5,15.2
03/23/2018 03:00:00,15.2,11.5,12.9
03/24/2018 03:00:00,15.3,10.8,13
03/25/2018 03:00:00,16.2,12.3,14.2
03/26/2018 03:00:00,14,9.5,12.5
03/27/2018 03:00:00,14.9,11,13.5
03/28/2018 03:00:00,16.2,12.5,15
03/29/2018 03:00:00,14.5,10,12
03/30/2018 03:00:00,14.4,11.2,12
03/31/2018 03:00:00,12.9,8.5,12.5
04/01/2018 3:00,13.9,10.5,14.2
04/02/2018 3:00,16,11.5,17.5
04/03/2018 3:00,18,13,17
04/04/2018 3:00,16.4,11.5,15
04/05/2018 3:00,14.5,12,19
04/06/2018 3:00,19.5,13.4,18.5
04/07/2018 3:00,18.5,12,15
04/08/2018 3:00,15.5,12.5,15
04/09/2018 3:00,16.9,11.5,16
04/10/2018 3:00,16,10.5,17.5
04/11/2018 3:00,16.7,12.6,16
04/12/2018 3:00,14.5,10.5,14
04/13/2018 03:00:00,14.5,10,14
04/14/2018 03:00:00,13.8,10.3,13.5
04/15/2018 03:00:00,16.5,12.6,17
04/16/2018 03:00:00,18,13.5,18
04/17/2018 03:00:00,18,14,16
04/18/2018 03:00:00,16.2,13.5,16.4
04/19/2018 03:00:00,17.4,12,17.2
04/20/2018 03:00:00,16.5,12,17
04/21/2018 03:00:00,16.4,12.1,17
04/22/2018 03:00:00,15.9,12.8,15
04/23/2018 03:00:00,17,13.5,15
04/24/2018 03:00:00,17.2,13.6,15.5
04/25/2018 03:00:00,17.6,13.4,17.5
04/26/2018 03:00:00,19,12.5,15.5
04/27/2018 03:00:00,16.5,12.5,16.5
04/28/2018 03:00:00,17.8,12.6,16.5
04/29/2018 03:00:00,17.6,11.5,15.6
04/30/2018 03:00:00,16.8,12,17
05/01/2018 3:00,17.6,12,17.8
05/02/2018 3:00,18.3,13.5,19
05/03/2018 3:00,16.8,10,17.8
05/04/2018 3:00,17.4,12.5,18
05/05/2018 3:00,18.1,13,18
05/06/2018 3:00,19.7,14.5,20
05/07/2018 3:00,19.8,14.4,19.5
05/08/2018 3:00,19.4,14.5,18
05/09/2018 3:00,14.5,11.6,15.4
05/10/2018 3:00,19,12,17.9
05/11/2018 3:00,16,11.7,14.4
05/12/2018 3:00,20.6,12.5,20.5
05/13/2018 03:00:00,19.4,15,20.5
05/14/2018 03:00:00,17,12.5,16.5
05/15/2018 03:00:00,18.5,13,18
05/16/2018 03:00:00,20,14.5,20.3
05/17/2018 03:00:00,18.6,14.4,19.5
05/18/2018 03:00:00,20.4,15.2,20.5
05/19/2018 03:00:00,20.5,15.5,20.6
05/20/2018 03:00:00,19.5,14.5,20.5
05/21/2018 03:00:00,22,16.5,21.7
05/22/2018 03:00:00,23.4,18.5,24
05/23/2018 03:00:00,23,17.6,24
05/24/2018 03:00:00,22,16.8,23
05/25/2018 03:00:00,22.5,17.5,22
05/26/2018 03:00:00,18.3,15.5,23
05/27/2018 03:00:00,19.3,15.5,20.6
05/28/2018 03:00:00,18.2,14.5,20.5
05/29/2018 03:00:00,18.6,14,19.2
05/30/2018 03:00:00,20,14.4,18
05/31/2018 03:00:00,20,15.5,19.2
06/01/2018 3:00,19,13.5,20.7
06/02/2018 3:00,19.6,15.5,19.5
06/03/2018 3:00,21,15.3,20
06/04/2018 3:00,23,17.7,20.5
06/05/2018 3:00,22.5,16,22.5
06/06/2018 3:00,22.5,17.6,22
06/07/2018 3:00,24.5,17.2,22.5
06/08/2018 3:00,22,17,24
06/09/2018 3:00,23.2,17.6,22.5
06/10/2018 3:00,23,18.3,23.5
06/11/2018 3:00,23.2,18.3,23.5
06/12/2018 3:00,22,17.5,23.5
06/13/2018 03:00:00,23.2,17.6,22.5
06/14/2018 03:00:00,21.3,16.3,22.6
06/15/2018 03:00:00,22.2,17.4,21.5
06/16/2018 03:00:00,22.1,17,21.5
06/17/2018 03:00:00,21.8,17.2,22
06/18/2018 03:00:00,21.3,17,22
06/19/2018 03:00:00,22.2,17.5,22.5
06/20/2018 03:00:00,20.4,18,22.2
06/21/2018 03:00:00,20.2,16.8,20.5
06/22/2018 03:00:00,21.4,16,22
06/23/2018 03:00:00,22.4,16.3,22
06/24/2018 03:00:00,21.6,17.6,21
06/25/2018 03:00:00,22.5,18,23
06/26/2018 03:00:00,21.8,17,21.8
06/27/2018 03:00:00,22.7,17.5,23
06/28/2018 03:00:00,23.2,17.5,23
06/29/2018 03:00:00,23.3,17.8,23
06/30/2018 03:00:00,22.7,17.5,22.2
07/01/2018 3:00,21.7,17,22.5
07/02/2018 3:00,22.5,17.2,22.6
07/03/2018 3:00,22,17.5,22.5
07/04/2018 3:00,22,17.8,22.5
07/05/2018 3:00,21.8,17.5,20.9
07/06/2018 3:00,23.7,18.5,24.3
07/07/2018 3:00,23.6,18.6,24.5
07/08/2018 3:00,22.9,18,19.5
07/09/2018 3:00,22.2,18,23
07/10/2018 3:00,22.5,18.5,22.8
07/11/2018 3:00,22.3,18.3,23.2
07/12/2018 3:00,22.7,17.6,23
07/13/2018 03:00:00,22.3,17.5,23.2
07/14/2018 03:00:00,22.8,17.5,23.5
07/15/2018 03:00:00,23.8,17.4,24
07/16/2018 03:00:00,22.9,17.2,23.4
07/17/2018 03:00:00,24.4,18.3,25
07/18/2018 03:00:00,24,18,24
07/19/2018 03:00:00,24.4,18.3,24
07/20/2018 03:00:00,23.4,18.5,24.5
07/21/2018 03:00:00,22.8,18.5,23
07/22/2018 03:00:00,23.4,17.5,25
07/23/2018 03:00:00,23,17.4,23
07/24/2018 03:00:00,23.3,19,24
07/25/2018 03:00:00,23.5,18.5,24
07/26/2018 03:00:00,23.4,18,23.5
07/27/2018 03:00:00,23.5,18,22.6
07/28/2018 03:00:00,23.4,18.4,23.3
07/29/2018 03:00:00,23,18,23.5
07/30/2018 03:00:00,23,18.4,23.3
07/31/2018 03:00:00,23.4,17.6,23
08/01/2018 3:00,23,17.3,22
08/02/2018 3:00,22.4,17,23.5
08/03/2018 3:00,22.4,17.5,23
08/04/2018 3:00,23.5,18,24
08/05/2018 3:00,22.4,17.8,23
08/06/2018 3:00,22.5,17.5,24
08/07/2018 3:00,22.2,17.6,22.5
08/08/2018 3:00,22.3,17.5,23
08/09/2018 3:00,23,17.5,23.5
08/10/2018 3:00,22.8,17.2,23
08/11/2018 3:00,21.6,17.3,22
08/12/2018 3:00,23.3,17.8,23.5
08/13/2018 03:00:00,22.9,18.2,23
08/14/2018 03:00:00,22.5,17.5,23.2
08/15/2018 03:00:00,22.4,18,22.6
08/16/2018 03:00:00,22.5,18,22.5
08/17/2018 03:00:00,23.2,18.4,23.6
08/18/2018 03:00:00,23.2,18,24
08/19/2018 03:00:00,21.5,17.8,22.5
08/20/2018 03:00:00,24.5,19.5,24.7
08/21/2018 03:00:00,23.5,18,24.5
08/22/2018 03:00:00,22.8,18,23
08/23/2018 03:00:00,23.4,18.5,24
08/24/2018 03:00:00,23,18.5,23.6
08/25/2018 03:00:00,23,18,23.2
08/26/2018 03:00:00,22.6,18,23
08/27/2018 03:00:00,23.5,18,23.6
08/28/2018 03:00:00,22.5,17.5,23.2
08/29/2018 03:00:00,22,17.3,22.5
08/30/2018 03:00:00,22.5,17.5,22.5
08/31/2018 03:00:00,22,17.3,22
09/01/2018 3:00,22.6,17.5,23
09/02/2018 3:00,23.5,18,23
09/03/2018 3:00,21.5,17,22
09/04/2018 3:00,23.2,17.5,23
09/05/2018 3:00,23.4,17.6,23.2
09/06/2018 3:00,23.5,17.7,23.5
09/07/2018 3:00,22,16.8,23
09/08/2018 3:00,24.1,17.5,22.6
09/09/2018 3:00,23.4,18,23.5
09/10/2018 3:00,22.3,18.3,22.2
09/11/2018 3:00,20.8,16.5,20.5
09/12/2018 3:00,21.2,16.6,21.5
09/13/2018 03:00:00,21,16.5,21.5
09/14/2018 03:00:00,21.2,16,21
09/15/2018 03:00:00,21.4,17,21.5
09/16/2018 03:00:00,20.2,15.5,21.5
09/17/2018 03:00:00,21,15.4,21.5
09/18/2018 03:00:00,21,14.5,21.5
09/19/2018 03:00:00,21.1,15,22.5
09/20/2018 03:00:00,20.7,16,21.5
09/21/2018 03:00:00,20.5,15.5,20.5
09/22/2018 03:00:00,21,16.2,21
09/23/2018 03:00:00,20.3,15.5,22.5
09/24/2018 03:00:00,22.4,17,22
09/25/2018 03:00:00,22.3,16.5,22
09/26/2018 03:00:00,22.1,15.5,22.6
09/27/2018 03:00:00,21.5,16,21.5
09/28/2018 03:00:00,22,17,22.6
09/29/2018 03:00:00,22.5,16.6,22.5
09/30/2018 03:00:00,22.8,16.8,21
10/01/2018 3:00,21.7,16,20
10/02/2018 3:00,19.8,14,20
10/03/2018 3:00,19.9,15.5,19
10/04/2018 3:00,19.5,13.5,18.5
10/05/2018 3:00,17.5,12.8,16.5
10/06/2018 3:00,17.4,12,15.1
10/07/2018 3:00,16.3,12.2,17.7
10/08/2018 3:00,13.5,10,16.5
10/09/2018 3:00,15.5,12,16
10/10/2018 3:00,18,12.5,17.5
10/11/2018 3:00,17.7,12.5,18
10/12/2018 3:00,16.3,12.3,17
10/13/2018 03:00:00,17.2,13,18.5
10/14/2018 03:00:00,17.9,12,18
10/15/2018 03:00:00,17.2,12,18
10/16/2018 03:00:00,18,12,17
10/17/2018 03:00:00,18.3,12.8,17
10/18/2018 03:00:00,17.4,11.5,16.5
10/19/2018 03:00:00,15.7,10.6,16
10/20/2018 03:00:00,16,11.4,16
10/21/2018 03:00:00,16.4,10.5,16.7
10/22/2018 03:00:00,16.8,10,15.5
10/23/2018 03:00:00,15.8,11,15.5
10/24/2018 03:00:00,13.2,8,12
10/25/2018 03:00:00,12.8,8.5,11.5
10/26/2018 03:00:00,11.8,7.5,11.5
10/27/2018 03:00:00,12.7,8.5,11
10/28/2018 03:00:00,12.2,9,11.3
10/29/2018 03:00:00,12.8,8,11.8
10/30/2018 03:00:00,12.8,9.5,12
10/31/2018 03:00:00,13.5,10.5,12.5
11/01/2018 3:00,13.6,10.5,13.4
11/02/2018 3:00,14.4,10.5,13
11/03/2018 3:00,14.4,10,14.5
11/04/2018 3:00,12.8,8.8,13.5
11/05/2018 3:00,12.4,8.5,13
11/06/2018 3:00,11.5,8.5,12
11/07/2018 3:00,11.7,8.5,11.4
11/08/2018 3:00,10.5,7.4,10.1
11/09/2018 3:00,11,8,10.2
11/10/2018 3:00,12,8.5,11.5
11/11/2018 3:00,11.7,8.5,11
11/12/2018 3:00,12.8,8.6,13
11/13/2018 03:00:00,13.7,10.5,13
11/14/2018 03:00:00,12.3,8.5,13.5
11/15/2018 03:00:00,12.4,8,12
11/16/2018 03:00:00,11.7,8.5,12
11/17/2018 03:00:00,13.1,8,13
11/18/2018 03:00:00,13,9,10.5
11/19/2018 03:00:00,11.5,7.8,10
11/20/2018 03:00:00,10.6,7.5,12
11/21/2018 03:00:00,11.5,8,12
11/22/2018 03:00:00,14,10,13
11/23/2018 03:00:00,10.8,8,11.8
11/24/2018 03:00:00,10.8,8.5,10.5
11/25/2018 03:00:00,11.3,8.3,12
11/26/2018 03:00:00,9.5,8,9.5
11/27/2018 03:00:00,10.7,7,10.5
11/28/2018 03:00:00,11.5,7.5,11.5
11/29/2018 03:00:00,12.2,8,10.5
11/30/2018 03:00:00,12.5,8,11.5
12/01/2018 3:00,12.3,7.5,12
12/02/2018 3:00,13,8.8,12
