Time,Pokhara Airport,Lumle,Begnas
07/28/2015 12:00:00,32,25,33.5
07/29/2015 12:00:00,33,25,33.5
07/30/2015 12:00:00,32,24.5,34
07/31/2015 12:00:00,29.4,24.5,30.2
08/01/2015 12:00:00,25.5,19,26.3
08/02/2015 12:00:00,30,23.5,32
08/03/2015 12:00:00,32.3,24,32
08/04/2015 12:00:00,30.5,23,32.5
08/05/2015 12:00:00,30.6,22,32
08/06/2015 12:00:00,27.1,20.5,28.5
08/07/2015 12:00:00,30.4,23,30.5
08/08/2015 12:00:00,29.9,23,32
08/09/2015 12:00:00,30.7,23,33.2
08/10/2015 12:00:00,33.4,26,34
08/11/2015 12:00:00,31.5,24.5,33
08/12/2015 12:00:00,32.6,25,34
08/13/2015 12:00:00,32.2,24.5,34
08/14/2015 12:00:00,32.1,23.5,33.5
08/15/2015 12:00:00,31.9,24.5,34
08/16/2015 12:00:00,32.4,25,34.4
08/17/2015 12:00:00,30.7,22.2,33
08/18/2015 12:00:00,30.1,22.5,31
08/19/2015 12:00:00,30.6,22.5,33.5
08/20/2015 12:00:00,30.8,24.8,31.3
08/21/2015 12:00:00,27.2,21,27.3
08/22/2015 12:00:00,31.2,23.5,32.5
08/23/2015 12:00:00,30.9,23,32.5
08/24/2015 12:00:00,32.4,24.5,33.5
08/25/2015 12:00:00,32.6,23.5,33.6
08/26/2015 12:00:00,31.5,24.5,32.5
08/27/2015 12:00:00,31.1,23.6,32.5
08/28/2015 12:00:00,32,24,33
08/29/2015 12:00:00,31.8,23.5,33
08/30/2015 12:00:00,31.2,24.6,33.5
08/31/2015 12:00:00,31.1,24.5,32.7
09/01/2015 12:00:00,31.1,23.5,33.5
09/02/2015 12:00:00,32.1,24.5,33.8
09/03/2015 12:00:00,32,22.5,32.2
09/04/2015 12:00:00,31.7,24,33
09/05/2015 12:00:00,31.8,24.5,33.2
09/06/2015 12:00:00,31.7,23.5,33.5
09/07/2015 12:00:00,31.6,24.5,33.6
09/08/2015 12:00:00,31.6,24.5,34
09/09/2015 12:00:00,31.4,24.5,34
09/10/2015 12:00:00,32.5,23.6,33.5
09/11/2015 12:00:00,31.8,23.5,29.5
09/12/2015 12:00:00,29.2,22,29.6
09/13/2015 12:00:00,30.8,25,33.5
09/14/2015 12:00:00,30.6,23,32.5
09/15/2015 12:00:00,30.6,23.5,32.5
09/16/2015 12:00:00,31.7,25,33.2
09/17/2015 12:00:00,32.1,24.5,34
09/18/2015 12:00:00,32.4,25,34
09/19/2015 12:00:00,32.6,25.5,34.8
09/20/2015 12:00:00,31.5,24,33
09/21/2015 12:00:00,31.2,25,32.6
09/22/2015 12:00:00,30.4,23,32.8
09/23/2015 12:00:00,28.3,22,30
09/24/2015 12:00:00,31.1,23,33
09/25/2015 12:00:00,28.7,21,30.5
09/26/2015 12:00:00,28.3,22.2,29.5
09/27/2015 12:00:00,30.7,23,32.5
09/28/2015 12:00:00,30.5,23.5,32.5
09/29/2015 12:00:00,31,24,32.8
09/30/2015 12:00:00,31.5,25,33
10/01/2015 12:00:00,31.2,24.5,33.4
10/02/2015 12:00:00,30.3,23.6,32
10/03/2015 12:00:00,30.5,23,32.5
10/04/2015 12:00:00,29.4,22,31.5
10/05/2015 12:00:00,30.3,24,32
10/06/2015 12:00:00,30.3,24,32.4
10/07/2015 12:00:00,31.3,25,33.2
10/08/2015 12:00:00,30.4,25,32.5
10/09/2015 12:00:00,29.1,23,31.5
10/10/2015 12:00:00,29.6,23,32
10/11/2015 12:00:00,28.9,21.5,30.5
10/12/2015 12:00:00,24.2,20.2,26
10/13/2015 12:00:00,28.2,22.5,30
10/14/2015 12:00:00,28.4,22,30.5
10/15/2015 12:00:00,27.4,21,29.5
10/16/2015 12:00:00,28.3,20,29
10/17/2015 12:00:00,27.7,19.5,28.7
10/18/2015 12:00:00,27.9,22,30
10/19/2015 12:00:00,28.2,22,30.5
10/20/2015 12:00:00,28.9,21.5,30.4
10/21/2015 12:00:00,28.4,21.5,29.6
10/22/2015 12:00:00,27.9,20.5,29.4
10/23/2015 12:00:00,27.6,21,29
10/24/2015 12:00:00,27.2,20,29
10/25/2015 12:00:00,27.1,20,29.5
10/26/2015 12:00:00,26.7,21,28
10/27/2015 12:00:00,26.9,20.5,28.5
10/28/2015 12:00:00,26.7,18.5,28
10/29/2015 12:00:00,19.7,16,20.3
10/30/2015 12:00:00,25.6,19.5,25.5
10/31/2015 12:00:00,27.3,20.5,29
11/01/2015 12:00:00,26.6,20.5,29
11/02/2015 12:00:00,26.5,19,28.8
11/03/2015 12:00:00,26,18.5,28.3
11/04/2015 12:00:00,26.4,19.5,27.5
11/05/2015 12:00:00,25.5,19,27.5
11/06/2015 12:00:00,25.2,18.5,27
11/07/2015 12:00:00,24.8,18.5,26.5
11/08/2015 12:00:00,29,18.5,27.5
11/09/2015 12:00:00,25.2,19,27
11/10/2015 12:00:00,25.2,19.5,27
11/11/2015 12:00:00,25,18.5,26.5
11/12/2015 12:00:00,25.4,18.5,26.6
11/13/2015 12:00:00,25,18.5,27
11/14/2015 12:00:00,25.4,19,26.6
11/15/2015 12:00:00,24.3,17.5,27
11/16/2015 12:00:00,24.2,18,25
11/17/2015 12:00:00,23.9,17.7,25.4
11/18/2015 12:00:00,24.2,17.5,25.4
11/19/2015 12:00:00,24,18.7,25.5
11/20/2015 12:00:00,24.7,20,26
11/21/2015 12:00:00,24.4,19,26
11/22/2015 12:00:00,24.2,18,25.5
11/23/2015 12:00:00,24.9,19,26
11/24/2015 12:00:00,23.6,15.5,25
11/25/2015 12:00:00,23.9,17.2,26.5
11/26/2015 12:00:00,24.9,18,26.5
11/27/2015 12:00:00,23.6,16,25
11/28/2015 12:00:00,19.8,15,20
11/29/2015 12:00:00,23.4,17.5,24.6
11/30/2015 12:00:00,23.1,17.5,24.5
12/01/2015 12:00:00,21.5,17.5,23
12/02/2015 12:00:00,21.4,18,22
12/03/2015 12:00:00,21.9,16,24
12/04/2015 12:00:00,22.7,16,24
12/05/2015 12:00:00,20.9,15.5,24
12/06/2015 12:00:00,22.4,16,23
12/07/2015 12:00:00,22,17.2,23
12/08/2015 12:00:00,22.1,17.2,22.5
12/09/2015 12:00:00,22.4,16.5,23.4
12/10/2015 12:00:00,22.6,16,23.5
12/11/2015 12:00:00,21.6,16.5,23.2
12/12/2015 12:00:00,22.5,16.5,23.5
12/13/2015 12:00:00,20.6,16,21.6
12/14/2015 12:00:00,20.3,14,21.6
12/15/2015 12:00:00,19,13.5,20
12/16/2015 12:00:00,19.3,12,20
12/17/2015 12:00:00,20.4,12.5,20
12/18/2015 12:00:00,18.7,12.5,20
12/19/2015 12:00:00,18.9,12.2,20
12/20/2015 12:00:00,18,12,19.5
12/21/2015 12:00:00,17.8,12,19
12/22/2015 12:00:00,18.4,12,19
12/23/2015 12:00:00,18.4,12,19.5
12/24/2015 12:00:00,17.8,12,19
12/25/2015 12:00:00,17.7,11.6,19
12/26/2015 12:00:00,19.2,12.5,20.5
12/27/2015 12:00:00,20.2,15,21.5
12/28/2015 12:00:00,21.2,15,22.5
12/29/2015 12:00:00,20.8,14.5,22.5
12/30/2015 12:00:00,21.6,14.5,23
12/31/2015 12:00:00,21.6,15,23
01/01/2016 12:00:00,21.5,14.5,22
01/02/2016 12:00:00,22,15,22.8
01/03/2016 12:00:00,20.6,14.5,22.5
01/04/2016 12:00:00,20.9,14.5,23.6
01/05/2016 12:00:00,21,15,22.6
01/06/2016 12:00:00,21,13.5,22
01/07/2016 12:00:00,21.2,15,22
01/08/2016 12:00:00,20.5,15,22.7
01/09/2016 12:00:00,20.5,13,21.2
01/10/2016 12:00:00,20,13,20
01/11/2016 12:00:00,19.8,14,21
01/12/2016 12:00:00,19,10,21
01/13/2016 12:00:00,19.5,12.5,20
01/14/2016 12:00:00,19.7,13,21
01/15/2016 12:00:00,19.6,12,20.5
01/16/2016 12:00:00,20,14,20.7
01/17/2016 12:00:00,19.8,13,20.5
01/18/2016 12:00:00,21.4,15,22.2
01/19/2016 12:00:00,16.9,15,16.5
01/20/2016 12:00:00,17.3,10,18.5
01/21/2016 12:00:00,18.6,13.5,20.5
01/22/2016 12:00:00,20.2,12.5,21
01/23/2016 12:00:00,20.2,14,21.5
01/24/2016 12:00:00,20.6,14,21
01/25/2016 12:00:00,19.5,12,21.3
01/26/2016 12:00:00,19.1,12,20.5
01/27/2016 12:00:00,19.3,10.5,19
01/28/2016 12:00:00,18,8.5,18
01/29/2016 12:00:00,19.9,13.5,21
01/30/2016 12:00:00,19.5,13,20.5
01/31/2016 12:00:00,18.3,9.5,19
02/01/2016 12:00:00,21.4,15.5,22
02/02/2016 12:00:00,21.4,15,22
02/03/2016 12:00:00,21.7,15.5,23.5
02/04/2016 12:00:00,20.7,14,21.5
02/05/2016 12:00:00,22.3,15.5,23
02/06/2016 12:00:00,21.9,14.6,22.5
02/07/2016 12:00:00,25,17.5,25
02/08/2016 12:00:00,22.6,15,24.4
02/09/2016 12:00:00,23.3,16,24.5
02/10/2016 12:00:00,23.4,15.6,25
02/11/2016 12:00:00,23.5,16,24
02/12/2016 12:00:00,23.5,16.5,25.3
02/13/2016 12:00:00,24.5,17.5,26.5
02/14/2016 12:00:00,26.3,18.5,27.6
02/15/2016 12:00:00,25.6,19,27.5
02/16/2016 12:00:00,25.6,19,26.5
02/17/2016 12:00:00,27.4,20,28
02/18/2016 12:00:00,27.8,21.5,29
02/19/2016 12:00:00,26.7,21.5,28
