,Time,Pokhara Airport,Lumle,Begnas,Lamachour
447,2016-03-23 03:00:00,0.0,0.0,0.0,0.0
448,2016-03-24 03:00:00,0.0,0.0,0.0,0.0
449,2016-03-25 03:00:00,0.0,0.0,0.0,0.0
450,2016-03-26 03:00:00,0.0,0.0,0.0,0.0
451,2016-03-27 03:00:00,0.0,0.0,0.0,0.0
452,2016-03-28 03:00:00,0.9,14.0,0.0,20.8
453,2016-03-29 03:00:00,15.3,3.5,11.7,10.4
454,2016-03-30 03:00:00,0.0,0.0,0.0,0.0
455,2016-03-31 03:00:00,36.5,46.0,20.2,10.0
456,2016-04-01 03:00:00,1.7,16.0,0.0,0.0
457,2016-04-02 03:00:00,6.1,0.2,4.2,8.8
458,2016-04-03 03:00:00,1.8,9.0,1.3,0.0
459,2016-04-04 03:00:00,0.0,0.0,0.0,0.0
460,2016-04-05 03:00:00,8.0,0.0,0.0,0.0
461,2016-04-06 03:00:00,0.0,4.2,23.6,2.4
462,2016-04-07 03:00:00,0.0,0.0,0.0,0.0
463,2016-04-08 03:00:00,0.0,0.0,0.0,0.0
464,2016-04-09 03:00:00,0.0,0.0,0.0,0.0
465,2016-04-10 03:00:00,0.0,0.0,0.0,0.0
466,2016-04-11 03:00:00,0.0,0.0,0.0,0.0
467,2016-04-12 03:00:00,0.0,0.0,0.0,0.0
468,2016-04-13 03:00:00,0.0,0.0,2.0,0.0
469,2016-04-14 03:00:00,0.7,0.0,1.0,2.2
470,2016-04-15 03:00:00,0.0,0.0,0.0,0.0
471,2016-04-16 03:00:00,0.0,0.0,12.4,0.0
472,2016-04-17 03:00:00,2.7,0.0,28.7,0.0
473,2016-04-18 03:00:00,0.3,0.0,0.0,0.0
474,2016-04-19 03:00:00,3.3,10.7,0.0,16.0
475,2016-04-20 03:00:00,0.0,0.0,0.0,0.0
476,2016-04-21 03:00:00,0.0,0.0,0.0,0.0
477,2016-04-22 03:00:00,0.0,0.0,0.0,0.0
478,2016-04-23 03:00:00,0.0,0.0,0.0,0.0
479,2016-04-24 03:00:00,0.0,0.0,0.0,0.0
480,2016-04-25 03:00:00,0.0,0.0,0.0,0.0
481,2016-04-26 03:00:00,0.0,0.0,0.0,0.0
482,2016-04-27 03:00:00,0.0,0.0,0.0,0.0
483,2016-04-28 03:00:00,0.0,0.0,0.0,0.0
484,2016-04-29 03:00:00,0.0,0.0,0.0,0.0
485,2016-04-30 03:00:00,0.0,0.0,0.0,0.0
486,2016-05-01 03:00:00,0.0,0.0,0.0,0.0
487,2016-05-02 03:00:00,0.0,0.0,0.0,0.0
488,2016-05-03 03:00:00,0.0,0.0,0.0,0.0
489,2016-05-04 03:00:00,0.0,0.5,0.0,0.0
490,2016-05-05 03:00:00,0.0,0.0,0.0,0.0
491,2016-05-06 03:00:00,3.1,2.4,10.4,2.0
492,2016-05-07 03:00:00,9.0,8.4,2.0,4.2
493,2016-05-08 03:00:00,0.0,0.5,0.0,0.0
494,2016-05-09 03:00:00,0.0,0.0,0.0,0.0
495,2016-05-10 03:00:00,0.0,0.0,0.0,0.0
496,2016-05-11 03:00:00,0.0,0.0,0.0,0.0
497,2016-05-12 03:00:00,0.0,0.0,0.0,0.0
498,2016-05-13 03:00:00,1.4,38.0,0.0,4.8
499,2016-05-14 03:00:00,6.0,1.8,26.0,8.0
500,2016-05-15 03:00:00,12.1,1.4,41.0,8.6
501,2016-05-16 03:00:00,11.0,18.8,1.2,8.4
502,2016-05-17 03:00:00,16.1,18.5,34.0,14.6
503,2016-05-18 03:00:00,20.7,43.0,15.2,4.0
504,2016-05-19 03:00:00,0.0,0.0,0.0,0.0
505,2016-05-20 03:00:00,0.9,5.2,6.8,46.6
506,2016-05-21 03:00:00,6.7,103.5,7.2,16.4
507,2016-05-22 03:00:00,0.0,0.5,0.0,0.0
508,2016-05-23 03:00:00,0.0,2.0,0.0,0.0
509,2016-05-24 03:00:00,0.2,6.8,0.0,0.0
510,2016-05-25 03:00:00,2.9,4.7,2.8,2.0
511,2016-05-26 03:00:00,12.6,21.4,31.0,10.0
512,2016-05-27 03:00:00,0.0,1.5,4.6,0.0
513,2016-05-28 03:00:00,1.9,17.2,0.0,90.8
514,2016-05-29 03:00:00,110.2,21.7,50.0,42.2
515,2016-05-30 03:00:00,0.1,0.0,0.0,2.0
516,2016-05-31 03:00:00,27.0,0.5,62.2,30.0
517,2016-06-01 03:00:00,0.3,0.0,0.0,0.0
518,2016-06-02 03:00:00,2.0,53.5,0.0,18.2
519,2016-06-03 03:00:00,0.0,0.0,0.0,0.0
520,2016-06-04 03:00:00,4.4,12.0,22.3,0.0
521,2016-06-05 03:00:00,1.0,0.0,33.0,0.0
522,2016-06-06 03:00:00,4.5,0.4,6.8,16.0
523,2016-06-07 03:00:00,0.5,4.5,0.0,4.2
524,2016-06-08 03:00:00,2.3,10.0,3.0,0.0
525,2016-06-09 03:00:00,0.0,0.0,0.0,0.0
526,2016-06-10 03:00:00,55.2,2.8,0.0,42.0
527,2016-06-11 03:00:00,2.4,2.0,3.6,0.0
528,2016-06-12 03:00:00,41.5,57.2,73.4,96.0
529,2016-06-13 03:00:00,39.0,39.7,11.6,44.2
530,2016-06-14 03:00:00,27.0,29.0,50.0,96.8
531,2016-06-15 03:00:00,37.5,30.5,46.2,12.6
532,2016-06-16 03:00:00,12.4,56.5,30.8,16.4
533,2016-06-17 03:00:00,9.0,39.0,26.0,0.0
534,2016-06-18 03:00:00,23.2,62.7,21.0,12.8
535,2016-06-19 03:00:00,17.3,72.5,0.0,105.0
536,2016-06-20 03:00:00,21.6,44.7,63.4,36.6
537,2016-06-21 03:00:00,27.3,32.0,40.6,38.0
538,2016-06-22 03:00:00,19.6,2.8,19.0,14.8
539,2016-06-23 03:00:00,12.6,29.2,16.6,36.4
540,2016-06-24 03:00:00,17.8,48.8,169.5,52.0
541,2016-06-25 03:00:00,60.4,21.2,1.4,24.6
542,2016-06-26 03:00:00,30.3,9.7,4.6,10.0
543,2016-06-27 03:00:00,77.6,77.8,40.0,12.8
544,2016-06-28 03:00:00,0.6,18.4,0.0,4.0
545,2016-06-29 03:00:00,14.3,59.5,1.2,24.2
546,2016-06-30 03:00:00,27.4,35.4,35.0,38.0
547,2016-07-01 03:00:00,17.5,26.5,23.5,12.2
548,2016-07-02 03:00:00,90.0,177.3,96.3,70.0
549,2016-07-03 03:00:00,10.8,20.4,2.3,4.0
550,2016-07-04 03:00:00,55.0,44.7,147.3,88.0
551,2016-07-05 03:00:00,3.5,73.0,4.2,18.2
552,2016-07-06 03:00:00,4.2,6.8,4.0,6.0
553,2016-07-07 03:00:00,0.7,17.5,6.6,16.8
554,2016-07-08 03:00:00,4.5,63.2,5.4,14.2
555,2016-07-09 03:00:00,1.9,22.5,0.0,0.0
556,2016-07-10 03:00:00,70.0,154.2,21.4,130.0
557,2016-07-11 03:00:00,15.7,39.0,26.2,36.6
558,2016-07-12 03:00:00,17.4,60.0,2.6,90.2
559,2016-07-13 03:00:00,4.9,83.5,0.0,50.0
560,2016-07-14 03:00:00,5.3,17.5,48.2,12.4
561,2016-07-15 03:00:00,7.2,49.8,0.0,62.0
562,2016-07-16 03:00:00,45.0,88.9,32.0,42.8
563,2016-07-17 03:00:00,26.1,22.2,12.0,46.0
564,2016-07-18 03:00:00,30.8,28.0,28.8,12.0
565,2016-07-19 03:00:00,0.0,22.5,2.2,2.0
566,2016-07-20 03:00:00,29.0,85.5,5.4,50.6
567,2016-07-21 03:00:00,35.2,40.2,74.3,46.0
568,2016-07-22 03:00:00,25.6,97.2,27.8,20.8
569,2016-07-23 03:00:00,41.1,3.0,41.6,36.6
570,2016-07-24 03:00:00,6.3,48.4,1.6,40.0
571,2016-07-25 03:00:00,35.1,132.0,134.3,76.8
572,2016-07-26 03:00:00,222.9,216.5,146.6,166.0
573,2016-07-27 03:00:00,56.4,56.7,47.8,42.4
574,2016-07-28 03:00:00,1.6,19.0,25.0,4.0
575,2016-07-29 03:00:00,9.7,27.0,8.2,6.2
576,2016-07-30 03:00:00,0.6,1.5,9.8,4.0
577,2016-07-31 03:00:00,3.5,20.0,8.2,6.4
578,2016-08-01 03:00:00,8.7,12.7,11.2,6.4
579,2016-08-02 03:00:00,1.2,4.5,1.6,0.0
580,2016-08-03 03:00:00,0.5,9.7,0.0,2.6
581,2016-08-04 03:00:00,0.9,20.4,0.0,2.0
582,2016-08-05 03:00:00,3.5,0.0,0.0,0.0
583,2016-08-06 03:00:00,33.2,43.0,14.4,44.0
584,2016-08-07 03:00:00,0.9,4.0,0.0,38.2
585,2016-08-08 03:00:00,1.1,24.8,3.5,6.0
586,2016-08-09 03:00:00,0.5,9.0,10.2,0.0
587,2016-08-10 03:00:00,4.0,10.5,58.3,4.4
588,2016-08-11 03:00:00,5.0,18.2,7.0,6.8
589,2016-08-12 03:00:00,19.0,10.0,0.0,4.0
590,2016-08-13 03:00:00,1.1,7.4,0.0,4.2
591,2016-08-14 03:00:00,5.8,41.5,4.0,6.8
592,2016-08-15 03:00:00,11.0,62.5,9.3,8.6
593,2016-08-16 03:00:00,30.8,20.5,7.2,2.0
594,2016-08-17 03:00:00,62.6,53.7,15.4,42.0
595,2016-08-18 03:00:00,0.7,24.6,0.0,42.4
596,2016-08-19 03:00:00,3.4,19.5,2.0,16.8
597,2016-08-20 03:00:00,0.0,27.5,6.7,6.6
598,2016-08-21 03:00:00,0.0,3.7,0.0,0.0
599,2016-08-22 03:00:00,41.0,3.4,5.0,42.0
600,2016-08-23 03:00:00,0.0,0.0,0.0,0.0
601,2016-08-24 03:00:00,0.0,0.0,2.2,0.0
602,2016-08-25 03:00:00,2.3,0.0,0.0,0.0
603,2016-08-26 03:00:00,12.8,79.0,0.0,40.2
604,2016-08-27 03:00:00,0.0,1.3,0.0,0.0
605,2016-08-28 03:00:00,0.0,0.0,13.2,0.0
606,2016-08-29 03:00:00,30.5,11.0,48.8,2.8
607,2016-08-30 03:00:00,65.5,12.0,47.3,120.2
608,2016-08-31 03:00:00,35.6,19.2,10.2,50.4
609,2016-09-01 03:00:00,83.5,44.5,10.5,116.0
610,2016-09-02 03:00:00,50.9,30.5,150.3,46.4
611,2016-09-03 03:00:00,87.0,23.2,238.4,48.6
612,2016-09-04 03:00:00,55.0,154.0,43.6,66.2
613,2016-09-05 03:00:00,0.4,0.0,0.0,0.0
614,2016-09-06 03:00:00,0.0,0.0,0.0,0.0
615,2016-09-07 03:00:00,40.5,8.0,20.2,80.0
616,2016-09-08 03:00:00,106.1,140.4,107.3,190.8
617,2016-09-09 03:00:00,19.6,23.5,18.7,18.6
618,2016-09-10 03:00:00,51.9,38.2,2.0,160.4
619,2016-09-11 03:00:00,13.7,85.5,4.8,52.2
620,2016-09-12 03:00:00,4.8,4.2,15.0,0.0
621,2016-09-13 03:00:00,19.1,8.2,27.2,4.8
622,2016-09-14 03:00:00,1.2,9.4,1.0,6.6
623,2016-09-15 03:00:00,0.0,4.6,0.0,0.0
624,2016-09-16 03:00:00,1.1,23.0,0.0,12.4
625,2016-09-17 03:00:00,99.9,81.1,51.8,82.0
626,2016-09-18 03:00:00,274.2,84.8,89.6,160.2
627,2016-09-19 03:00:00,0.0,1.0,0.0,2.0
628,2016-09-20 03:00:00,16.1,82.4,10.0,126.8
629,2016-09-21 03:00:00,14.5,166.2,4.2,48.0
630,2016-09-22 03:00:00,0.4,42.9,8.4,4.0
631,2016-09-23 03:00:00,2.1,2.5,0.0,2.8
632,2016-09-24 03:00:00,26.9,11.2,57.8,42.0
633,2016-09-25 03:00:00,0.0,0.0,0.0,0.0
634,2016-09-26 03:00:00,0.5,66.4,0.0,6.2
635,2016-09-27 03:00:00,0.0,15.5,0.0,0.0
636,2016-09-28 03:00:00,0.0,88.4,0.0,8.4
637,2016-09-29 03:00:00,2.6,16.5,5.2,4.8
638,2016-09-30 03:00:00,0.0,0.0,0.0,0.0
639,2016-10-01 03:00:00,0.0,11.0,0.0,10.8
640,2016-10-02 03:00:00,42.2,45.3,0.0,36.0
641,2016-10-03 03:00:00,60.5,27.5,24.0,38.2
642,2016-10-04 03:00:00,87.1,2.5,43.2,0.0
643,2016-10-05 03:00:00,0.5,5.2,3.0,4.0
644,2016-10-06 03:00:00,23.4,28.2,67.2,46.0
645,2016-10-07 03:00:00,6.5,4.2,0.0,2.2
646,2016-10-08 03:00:00,0.0,64.7,10.9,36.0
647,2016-10-09 03:00:00,57.3,15.2,3.4,10.0
648,2016-10-10 03:00:00,1.4,12.4,0.0,80.2
649,2016-10-11 03:00:00,55.1,2.5,0.0,48.0
650,2016-10-12 03:00:00,0.0,0.0,0.0,0.0
651,2016-10-13 03:00:00,0.0,27.2,0.0,0.0
652,2016-10-14 03:00:00,0.0,0.0,0.0,0.0
653,2016-10-15 03:00:00,0.8,1.5,0.0,8.0
654,2016-10-16 03:00:00,0.0,0.0,0.0,0.0
655,2016-10-17 03:00:00,0.6,0.0,0.0,0.0
656,2016-10-18 03:00:00,0.0,0.0,0.0,0.0
657,2016-10-19 03:00:00,0.0,0.0,0.0,0.0
658,2016-10-20 03:00:00,0.0,0.0,0.0,0.0
659,2016-10-21 03:00:00,0.0,0.0,0.0,0.0
660,2016-10-22 03:00:00,0.0,0.0,0.0,0.0
661,2016-10-23 03:00:00,0.0,0.0,0.0,0.0
662,2016-10-24 03:00:00,0.0,0.0,0.0,0.0
663,2016-10-25 03:00:00,0.0,0.0,0.0,0.0
664,2016-10-26 03:00:00,0.0,0.0,0.0,0.0
665,2016-10-27 03:00:00,0.0,0.0,0.0,0.0
666,2016-10-28 03:00:00,0.0,0.0,0.0,0.0
667,2016-10-29 03:00:00,0.0,0.0,0.0,0.0
668,2016-10-30 03:00:00,0.0,0.0,0.0,0.0
669,2016-10-31 03:00:00,0.0,0.0,0.0,0.0
670,2016-11-01 03:00:00,0.0,0.0,0.0,0.0
671,2016-11-02 03:00:00,0.0,0.0,0.0,0.0
672,2016-11-03 03:00:00,0.0,0.0,0.0,0.0
673,2016-11-04 03:00:00,0.0,0.0,0.0,0.0
674,2016-11-05 03:00:00,0.0,0.0,0.0,0.0
675,2016-11-06 03:00:00,0.0,0.0,0.0,0.0
676,2016-11-07 03:00:00,0.0,0.0,0.0,0.0
677,2016-11-08 03:00:00,0.0,0.0,0.0,0.0
678,2016-11-09 03:00:00,0.0,0.0,0.0,0.0
679,2016-11-10 03:00:00,0.0,0.0,0.0,0.0
680,2016-11-11 03:00:00,0.0,0.0,0.0,0.0
681,2016-11-12 03:00:00,0.0,0.0,0.0,0.0
682,2016-11-13 03:00:00,0.0,0.0,0.0,0.0
683,2016-11-14 03:00:00,0.0,0.0,0.0,0.0
684,2016-11-15 03:00:00,0.0,0.0,0.0,0.0
685,2016-11-16 03:00:00,0.0,0.0,0.0,0.0
686,2016-11-17 03:00:00,0.0,0.0,0.0,0.0
687,2016-11-18 03:00:00,0.0,0.0,0.0,0.0
688,2016-11-19 03:00:00,0.0,0.0,0.0,0.0
689,2016-11-20 03:00:00,0.0,0.0,0.0,0.0
690,2016-11-21 03:00:00,0.0,0.0,0.0,0.0
691,2016-11-22 03:00:00,0.0,0.0,0.0,0.0
692,2016-11-23 03:00:00,0.0,0.0,0.0,0.0
693,2016-11-24 03:00:00,0.0,0.0,0.0,0.0
694,2016-11-25 03:00:00,0.0,0.0,0.0,0.0
695,2016-11-26 03:00:00,0.0,0.0,0.0,0.0
696,2016-11-27 03:00:00,0.0,0.0,0.0,0.0
697,2016-11-28 03:00:00,0.0,0.0,0.0,0.0
698,2016-11-29 03:00:00,0.0,0.0,0.0,0.0
699,2016-11-30 03:00:00,0.0,0.0,0.0,0.0
700,2016-12-01 03:00:00,0.0,0.0,0.0,0.0
701,2016-12-02 03:00:00,0.0,0.0,0.0,0.0
702,2016-12-03 03:00:00,0.0,0.0,0.0,0.0
703,2016-12-04 03:00:00,0.0,0.0,0.0,0.0
704,2016-12-05 03:00:00,0.0,0.0,0.0,0.0
705,2016-12-06 03:00:00,0.0,0.0,0.0,0.0
706,2016-12-07 03:00:00,0.0,0.0,0.0,0.0
707,2016-12-08 03:00:00,0.0,0.0,0.0,0.0
708,2016-12-09 03:00:00,0.0,0.0,0.0,0.0
709,2016-12-10 03:00:00,0.0,0.0,0.0,0.0
710,2016-12-11 03:00:00,0.0,0.0,0.0,0.0
711,2016-12-12 03:00:00,0.0,0.0,0.0,0.0
712,2016-12-13 03:00:00,0.0,0.0,0.0,0.0
713,2016-12-14 03:00:00,0.0,0.0,0.0,0.0
714,2016-12-15 03:00:00,0.0,0.0,0.0,0.0
715,2016-12-16 03:00:00,0.0,0.0,0.0,0.0
716,2016-12-17 03:00:00,0.0,0.0,0.0,0.0
717,2016-12-18 03:00:00,0.0,0.0,0.0,0.0
718,2016-12-19 03:00:00,0.0,0.0,0.0,0.0
719,2016-12-20 03:00:00,0.0,0.0,0.0,0.0
720,2016-12-21 03:00:00,0.0,0.0,0.0,0.0
721,2016-12-22 03:00:00,0.0,0.0,0.0,0.0
722,2016-12-23 03:00:00,0.0,0.0,0.0,0.0
723,2016-12-24 03:00:00,0.0,0.0,0.0,0.0
724,2016-12-25 03:00:00,0.0,0.0,0.0,0.0
725,2016-12-26 03:00:00,0.0,3.0,0.0,0.0
726,2016-12-27 03:00:00,0.0,0.0,0.0,0.0
727,2016-12-28 03:00:00,0.0,0.0,0.0,0.0
728,2016-12-29 03:00:00,0.0,0.0,0.0,0.0
729,2016-12-30 03:00:00,0.0,0.0,0.0,0.0
730,2016-12-31 03:00:00,0.0,0.0,0.0,0.0
731,2017-01-01 03:00:00,0.0,0.0,0.0,0.0
732,2017-01-02 03:00:00,0.0,1.7,0.0,0.0
733,2017-01-03 03:00:00,0.0,0.0,0.0,0.0
734,2017-01-04 03:00:00,0.0,0.0,0.0,0.0
735,2017-01-05 03:00:00,0.0,0.0,0.0,0.0
736,2017-01-06 03:00:00,0.0,0.0,0.0,0.0
737,2017-01-07 03:00:00,0.0,0.0,0.0,0.0
738,2017-01-08 03:00:00,0.0,0.0,0.0,0.0
739,2017-01-09 03:00:00,0.0,0.0,0.0,0.0
740,2017-01-10 03:00:00,0.0,0.0,0.0,0.0
741,2017-01-11 03:00:00,0.0,1.6,0.0,2.6
742,2017-01-12 03:00:00,0.0,0.0,0.0,0.0
743,2017-01-13 03:00:00,0.0,0.0,0.0,0.0
744,2017-01-14 03:00:00,0.0,0.0,0.0,0.0
745,2017-01-15 03:00:00,0.0,0.0,0.0,0.0
746,2017-01-16 03:00:00,0.0,0.0,0.0,0.0
747,2017-01-17 03:00:00,0.0,0.0,0.0,0.0
748,2017-01-18 03:00:00,0.0,0.0,0.0,0.0
749,2017-01-19 03:00:00,0.0,0.0,0.0,0.0
750,2017-01-20 03:00:00,0.0,0.0,0.0,0.0
751,2017-01-21 03:00:00,0.0,0.0,0.0,0.0
752,2017-01-22 03:00:00,0.0,0.0,0.0,0.0
753,2017-01-23 03:00:00,5.5,0.0,0.0,0.0
754,2017-01-24 03:00:00,0.0,0.0,0.0,0.0
755,2017-01-25 03:00:00,0.0,0.0,0.0,0.0
756,2017-01-26 03:00:00,0.0,0.0,0.0,0.0
757,2017-01-27 03:00:00,0.0,0.0,0.0,0.0
758,2017-01-28 03:00:00,0.0,31.0,10.0,6.4
759,2017-01-29 03:00:00,0.0,0.0,1.5,0.0
760,2017-01-30 03:00:00,0.0,0.0,0.0,0.0
761,2017-01-31 03:00:00,0.0,0.0,0.0,0.0
762,2017-02-01 03:00:00,0.0,0.0,0.0,0.0
763,2017-02-02 03:00:00,0.0,0.1,0.0,0.0
764,2017-02-03 03:00:00,0.0,0.0,0.0,0.0
765,2017-02-04 03:00:00,0.0,0.0,0.0,0.0
766,2017-02-05 03:00:00,0.0,0.0,0.0,0.0
767,2017-02-06 03:00:00,0.0,0.0,0.0,0.0
768,2017-02-07 03:00:00,0.0,0.0,0.0,0.0
769,2017-02-08 03:00:00,0.0,0.0,0.0,0.0
770,2017-02-09 03:00:00,0.0,0.0,0.0,0.0
771,2017-02-10 03:00:00,0.0,0.0,0.0,0.0
772,2017-02-11 03:00:00,0.0,0.0,0.0,0.0
773,2017-02-12 03:00:00,0.0,0.0,0.0,0.0
774,2017-02-13 03:00:00,0.0,0.0,0.0,0.0
775,2017-02-14 03:00:00,0.0,0.0,0.0,0.0
776,2017-02-15 03:00:00,0.0,0.0,0.0,0.0
777,2017-02-16 03:00:00,0.0,0.0,0.0,0.0
778,2017-02-17 03:00:00,0.0,0.0,0.0,0.0
779,2017-02-18 03:00:00,0.0,0.0,0.0,0.0
780,2017-02-19 03:00:00,0.0,0.0,0.0,0.0
781,2017-02-20 03:00:00,0.0,0.0,0.0,0.0
782,2017-02-21 03:00:00,0.0,0.0,0.0,0.0
783,2017-02-22 03:00:00,0.0,0.0,0.0,0.0
784,2017-02-23 03:00:00,0.0,0.0,0.0,0.0
785,2017-02-24 03:00:00,0.0,0.0,0.0,0.0
786,2017-02-25 03:00:00,0.0,0.0,0.0,0.0
787,2017-02-26 03:00:00,0.0,0.0,0.0,0.0
788,2017-02-27 03:00:00,0.0,0.0,0.0,0.0
789,2017-02-28 03:00:00,0.0,0.0,0.0,0.0
790,2017-03-01 03:00:00,0.0,0.0,0.0,0.0
791,2017-03-02 03:00:00,0.0,0.0,9.4,0.0
792,2017-03-03 03:00:00,0.0,0.0,0.0,0.0
793,2017-03-04 03:00:00,0.0,0.0,0.0,0.0
794,2017-03-05 03:00:00,0.0,0.0,0.0,0.0
795,2017-03-06 03:00:00,0.0,0.0,0.0,0.0
796,2017-03-07 03:00:00,0.0,0.0,0.0,0.0
797,2017-03-08 03:00:00,0.0,0.0,0.0,0.0
798,2017-03-09 03:00:00,2.8,15.0,2.6,4.0
799,2017-03-10 03:00:00,1.6,14.5,0.0,4.6
800,2017-03-11 03:00:00,26.6,36.0,26.4,38.4
801,2017-03-12 03:00:00,4.9,8.6,0.0,6.0
802,2017-03-13 03:00:00,0.0,0.0,0.0,0.0
803,2017-03-14 03:00:00,0.0,0.0,0.0,0.0
804,2017-03-15 03:00:00,0.0,0.5,0.0,0.0
805,2017-03-16 03:00:00,0.0,0.0,15.4,30.0
806,2017-03-17 03:00:00,10.6,38.2,0.0,0.0
807,2017-03-18 03:00:00,0.0,0.0,0.0,0.0
808,2017-03-19 03:00:00,0.0,0.0,0.0,0.0
809,2017-03-20 03:00:00,4.1,2.8,5.0,4.0
810,2017-03-21 03:00:00,0.0,0.0,0.0,0.0
811,2017-03-22 03:00:00,0.0,0.0,0.0,0.0
812,2017-03-23 03:00:00,0.0,0.0,0.0,0.0
813,2017-03-24 03:00:00,0.0,0.0,0.0,0.0
814,2017-03-25 03:00:00,0.0,0.5,1.5,0.0
815,2017-03-26 03:00:00,27.0,0.0,12.4,0.0
816,2017-03-27 03:00:00,0.0,2.8,0.0,4.2
817,2017-03-28 03:00:00,9.1,7.5,3.0,36.4
818,2017-03-29 03:00:00,8.1,1.0,18.6,16.8
819,2017-03-30 03:00:00,10.5,7.5,0.0,12.4
820,2017-03-31 03:00:00,3.0,1.5,0.0,0.0
821,2017-04-01 03:00:00,1.1,1.0,9.5,0.0
822,2017-04-02 03:00:00,28.1,15.5,19.0,30.0
823,2017-04-03 03:00:00,8.1,0.5,28.3,4.0
824,2017-04-04 03:00:00,25.2,7.5,23.0,10.2
825,2017-04-05 03:00:00,45.4,19.0,21.2,12.0
826,2017-04-06 03:00:00,27.0,1.4,1.6,2.4
827,2017-04-07 03:00:00,6.0,10.6,3.0,4.0
828,2017-04-08 03:00:00,7.1,9.4,0.0,2.2
829,2017-04-09 03:00:00,0.0,0.0,0.0,0.0
830,2017-04-10 03:00:00,0.0,0.0,0.0,0.0
831,2017-04-11 03:00:00,0.0,0.0,0.0,0.0
832,2017-04-12 03:00:00,0.0,0.0,0.0,0.0
833,2017-04-13 03:00:00,0.0,0.0,0.0,0.0
834,2017-04-14 03:00:00,0.0,0.0,0.0,0.0
835,2017-04-15 03:00:00,6.3,6.5,19.0,10.0
836,2017-04-16 03:00:00,0.0,1.7,0.0,0.0
837,2017-04-17 03:00:00,0.0,0.0,0.0,0.0
838,2017-04-18 03:00:00,0.0,0.0,0.0,0.0
839,2017-04-19 03:00:00,0.0,8.5,0.0,2.0
840,2017-04-20 03:00:00,0.0,7.3,0.0,4.0
841,2017-04-21 03:00:00,5.8,2.4,22.0,6.2
842,2017-04-22 03:00:00,98.7,4.2,16.0,46.0
843,2017-04-23 03:00:00,47.8,45.5,49.6,50.2
844,2017-04-24 03:00:00,5.7,10.5,8.0,6.8
845,2017-04-25 03:00:00,0.0,0.0,2.0,0.0
846,2017-04-26 03:00:00,0.0,0.0,0.0,0.0
847,2017-04-27 03:00:00,0.0,0.0,0.0,0.0
848,2017-04-28 03:00:00,0.5,0.0,5.0,4.0
849,2017-04-29 03:00:00,0.3,0.0,31.0,0.0
850,2017-04-30 03:00:00,17.8,11.0,0.0,10.0
851,2017-05-01 03:00:00,7.5,13.0,14.2,0.0
852,2017-05-02 03:00:00,4.5,1.5,0.0,0.0
853,2017-05-03 03:00:00,9.4,4.5,2.0,0.0
854,2017-05-04 03:00:00,28.5,7.2,15.0,40.2
855,2017-05-05 03:00:00,24.2,3.0,17.0,4.0
856,2017-05-06 03:00:00,0.0,0.0,0.0,0.0
857,2017-05-07 03:00:00,1.0,0.0,0.0,2.0
858,2017-05-08 03:00:00,0.0,0.0,22.5,0.0
859,2017-05-09 03:00:00,9.8,13.5,0.0,2.8
860,2017-05-10 03:00:00,0.0,3.0,8.3,0.0
861,2017-05-11 03:00:00,0.0,0.0,0.0,0.0
862,2017-05-12 03:00:00,34.0,64.0,40.3,42.0
863,2017-05-13 03:00:00,0.0,1.5,0.0,0.0
864,2017-05-14 03:00:00,0.7,1.0,8.0,0.0
865,2017-05-15 03:00:00,0.7,2.5,0.0,0.0
866,2017-05-16 03:00:00,23.5,3.7,15.6,2.2
867,2017-05-17 03:00:00,16.4,3.6,23.6,4.2
868,2017-05-18 03:00:00,0.0,0.0,0.0,0.0
869,2017-05-19 03:00:00,48.6,18.5,14.0,16.8
870,2017-05-20 03:00:00,1.5,3.0,29.0,0.0
871,2017-05-21 03:00:00,9.9,77.5,4.0,32.4
872,2017-05-22 03:00:00,3.3,0.0,0.0,4.0
873,2017-05-23 03:00:00,16.7,11.2,0.0,10.2
874,2017-05-24 03:00:00,0.0,0.0,0.0,4.8
875,2017-05-25 03:00:00,0.0,0.0,5.6,0.0
876,2017-05-26 03:00:00,15.3,10.0,0.0,4.2
877,2017-05-27 03:00:00,4.4,20.0,11.0,0.0
878,2017-05-28 03:00:00,3.0,43.5,57.8,0.0
879,2017-05-29 03:00:00,18.0,9.2,12.0,10.0
880,2017-05-30 03:00:00,0.9,6.2,9.4,6.0
881,2017-05-31 03:00:00,9.4,9.5,0.0,2.2
882,2017-06-01 03:00:00,0.0,0.0,0.0,6.8
883,2017-06-02 03:00:00,31.6,0.3,31.3,38.0
884,2017-06-03 03:00:00,9.5,8.5,0.0,10.2
885,2017-06-04 03:00:00,0.0,0.0,0.0,0.0
886,2017-06-05 03:00:00,5.5,0.0,8.4,12.0
887,2017-06-06 03:00:00,21.4,4.0,35.2,30.8
888,2017-06-07 03:00:00,1.6,2.4,0.0,2.6
889,2017-06-08 03:00:00,0.0,3.6,0.0,0.0
890,2017-06-09 03:00:00,0.0,6.8,0.0,10.0
891,2017-06-10 03:00:00,2.1,3.5,12.4,0.0
892,2017-06-11 03:00:00,0.0,0.0,0.0,0.0
893,2017-06-12 03:00:00,0.0,1.0,0.0,0.0
894,2017-06-13 03:00:00,63.3,0.0,49.2,26.4
895,2017-06-14 03:00:00,0.7,34.0,0.0,2.0
896,2017-06-15 03:00:00,2.4,19.0,0.0,2.2
